3.6549 7.0333
5.2913 4.94797
16.4299 6.04816
3.06284 9.12351
2.22419 8.65078
19.0362 2.36763
10.5106 9.25321
2.77657 3.78216
3.28562 3.61217
8.02515 9.99634
1.43193 4.82894
15.7543 7.39219
6.82516 5.02762
8.21253 9.47081
18.1951 6.16535
18.4832 2.73507
7.75475 8.83267
5.95782 8.32362
19.1034 2.68777
19.9506 7.76452
2.43843 8.05902
3.98389 9.75036
1.43132 4.52681
19.3664 9.30357
11.9187 9.26267
4.86892 4.11908
1.19144 5.69109
8.95596 7.9461
9.51567 9.47966
1.68401 7.89209
9.52422 9.32493
5.69658 7.69494
1.60527 5.62029
18.8562 9.72411
18.3679 8.2522
18.9117 5.05081
9.43388 7.31223
7.53685 9.30448
0.170293 4.26374
4.71267 9.86785
6.93503 6.74184
18.8824 1.93548
18.919 5.21775
2.18451 1.88513
4.14502 5.64592
18.001 8.60225
0.26368 1.54363
7.77734 8.09595
17.8655 4.03058
17.7654 5.57176
12.8318 9.99237
0.200812 9.94049
0.322886 2.43355
5.98834 5.22538
0.95584 2.60506
4.32508 5.29679
0.617695 2.71462
19.2523 9.72472
4.55824 5.02335
7.37388 7.64824
8.69839 7.81762
8.80642 6.49251
4.12976 5.23118
9.73479 7.20237
1.0065 7.8753
0.625019 1.00406
0.980255 2.88003
2.34993 4.23872
18.8916 6.81845
4.31898 9.43724
0.155034 8.85067
6.44002 6.32862
2.40974 9.33592
14.713 9.5114
0.19715 1.68798
0.26368 5.47502
8.18567 9.78118
2.13507 7.52525
4.43312 8.33705
17.9388 9.08689
0.340587 8.95352
4.94949 9.38475
19.9567 7.99432
16.5246 8.39076
4.55336 9.45311
5.21989 7.80908
2.51778 3.27799
0.615253 5.28611
5.53728 5.77074
9.74456 9.60112
17.9852 5.65813
18.9874 2.19367
4.27625 4.20667
5.69475 6.28315
0.606708 8.75179
1.83599 8.21406
3.10617 8.28913
1.75054 7.22739
4.30616 6.12568
17.5542 6.73971
10.9134 9.04508
18.5583 3.86181
18.3081 6.12964
7.57775 7.17582
16.151 8.2281
4.07849 9.45433
1.39164 1.40904
5.27787 5.43779
6.03168 4.70443
2.28828 4.30097
1.10233 6.02069
18.576 3.99854
16.5526 9.86816
10.8084 9.47691
10.7346 7.91711
19.2773 2.31544
4.31837 5.81469
19.7052 4.0315
7.41173 9.78088
12.1244 9.29991
3.08054 9.3646
12.0762 9.22849
8.16004 9.08567
3.81542 5.36912
18.1671 4.185
0.819727 6.06464
6.58528 6.88162
5.60381 7.61467
17.1276 6.32008
2.50374 4.87472
19.0173 4.4377
7.98669 9.84222
7.6632 9.9649
8.25892 8.3343
0.72512 0.621052
0.0952177 5.77166
2.68258 8.80459
3.41258 8.70663
1.71087 9.15342
4.88662 5.77258
0.702536 3.24259
2.71737 8.02667
17.1831 7.27653
17.1484 5.07523
0.310678 7.73156
17.5402 6.1272
4.63759 4.90616
1.60222 5.71398
17.6196 6.59444
17.0898 5.19242
15.0304 9.46776
9.38993 7.2161
4.2201 4.7734
2.09357 5.58153
9.22391 7.52403
0.126347 9.76592
19.0051 6.73147
0.436415 9.11588
12.4729 9.85656
19.5782 5.40147
1.40019 6.61245
2.89315 6.85598
1.40873 5.78661
19.0558 3.97443
7.57591 9.35545
0.717185 2.81106
1.32084 6.74184
4.99771 7.65252
3.20933 9.70122
3.87158 8.72433
16.2749 6.94571
2.24677 7.36381
17.6818 6.65212
9.52361 6.83309
6.65731 4.98642
7.52403 9.63988
0.0726341 5.82659
18.6157 5.93432
1.94098 7.72942
7.22556 7.10227
9.26237 7.01346
6.16108 5.87634
16.845 9.91516
10.228 7.45384
1.94098 8.03552
4.78591 6.83279
3.28623 3.39244
5.46892 4.26099
19.5929 3.21665
7.05466 5.60442
8.20765 9.88067
5.58123 5.30656
11.6074 8.52046
0.306406 8.32698
15.117 8.80734
17.6623 6.64388
7.23655 5.86505
0.320444 0.509049
11.4591 8.35322
18.7475 3.40312
7.4929 9.30357
12.4564 9.60326
17.2118 5.07736
8.80154 8.94314
17.2619 8.17713
1.5247 3.02896
10.3671 8.9816
0.861843 1.66814
7.70104 6.66768
7.97143 8.13807
3.02683 5.20798
18.9062 9.93561
6.54866 5.04563
1.84942 5.03708
6.06952 8.10633
0.356456 5.59435
5.36271 8.95779
5.32792 9.77447
6.80074 6.46535
16.4684 7.51396
16.9793 6.3976
6.6567 6.09363
0.985137 8.85434
5.98346 8.70724
9.57915 9.01975
6.0683 8.30103
18.7683 7.4926
16.148 9.67009
16.4696 9.44853
17.8057 9.4818
9.84954 7.3043
6.30085 9.43724
5.14481 8.91415
0.0958281 7.43583
8.21619 8.96603
1.24454 9.3997
19.0368 1.74169
6.27094 6.85293
13.0155 9.74639
9.10245 8.19025
4.3202 5.59252
18.8971 3.63964
8.27296 7.39525
8.99319 8.31599
6.46748 5.06363
5.63128 4.51613
7.39891 5.65203
19.4409 8.02606
16.5667 9.43083
1.39714 3.44279
17.0598 9.41801
9.96063 8.58943
8.72707 7.97662
2.79855 4.2082
8.09046 9.64965
17.5036 8.66268
4.07239 4.24421
18.8067 7.1807
3.76598 4.21369
9.67254 9.86633
19.7198 2.29835
19.4238 2.32246
10.2792 8.86471
5.72954 4.10291
18.7573 5.46464
19.6417 8.84732
1.35136 7.89392
3.36436 9.72655
4.18287 5.67705
15.2544 9.60875
11.9749 9.32707
3.99731 4.10474
0.598163 6.68294
19.2914 2.67281
16.3414 6.44856
0.358287 6.91
4.60524 5.87024
2.86691 4.43739
9.5114 6.8508
6.14032 6.99118
4.42457 6.43361
3.32041 8.37184
19.519 1.24546
16.0363 8.70968
7.32078 5.51012
6.45711 8.50612
18.2196 9.60356
6.18427 6.76962
0.575579 9.14274
0.332652 1.88421
14.677 8.923
18.5009 3.95764
1.37944 5.17197
19.4958 5.54765
2.17414 5.23667
19.4287 8.33125
6.69698 6.06281
7.43309 7.28202
19.2077 4.6147
2.25105 7.55333
10.7944 7.79168
0.668355 7.37053
18.6346 6.12171
7.30674 9.1998
7.54295 7.02506
1.67364 8.94681
5.80401 7.94977
8.37489 7.32383
18.7829 2.67891
2.31758 8.41914
2.94198 6.15284
1.17985 6.84591
18.6602 3.25541
19.5154 2.11158
4.77187 9.88189
18.0145 9.12076
0.282601 8.16645
8.17774 6.89077
0.187384 0.711081
0.740379 7.33848
10.6558 8.73836
0.759301 3.90332
1.10294 8.46583
16.5062 9.82086
0.385144 8.27967
9.77569 8.98801
0.803858 4.87747
17.7587 5.54064
3.39793 3.36589
2.86447 3.56883
11.8674 9.56175
0.748924 6.25935
17.0562 9.67223
7.94092 7.0394
9.43022 9.30021
3.76843 7.27439
1.18961 2.84005
7.95679 9.45524
3.26853 4.04096
8.88028 8.19452
2.08441 7.48802
5.5562 6.61641
3.51512 8.5284
0.287484 8.98221
16.0192 9.51079
17.257 7.30247
3.12082 7.68853
19.8645 1.15513
2.93222 5.44389
14.9309 9.50468
3.53099 3.92407
1.67547 5.07523
1.89337 9.82238
4.00647 9.20957
1.65654 7.79687
3.60424 8.89767
7.49718 5.36912
0.599384 2.90902
7.72912 6.57613
1.84576 7.79748
0.705588 9.3762
17.1239 8.26807
4.44533 8.98801
0.368053 6.90847
9.50407 6.8685
5.84307 7.96045
0.21424 2.88278
19.751 8.38496
6.12568 7.40989
17.4755 9.0286
17.7923 8.25831
2.39204 5.40574
0.201422 6.10675
5.30473 6.5273
8.93765 9.95239
8.95291 8.3462
16.6216 6.99179
0.673849 1.79968
17.8527 9.96979
3.22764 4.94766
8.21924 7.31742
8.70144 9.75555
3.74584 8.11335
15.7414 8.01141
1.32511 3.22916
19.4885 5.22629
5.55071 8.77407
10.3494 8.8876
5.12284 5.50462
16.1071 7.73186
18.5022 9.7232
1.53264 3.17209
5.6679 6.15558
5.65874 4.21705
8.71303 9.39879
18.1231 5.244
8.56166 6.7394
17.2204 4.86282
15.7598 9.89868
2.23884 7.90613
5.78082 9.28892
3.52062 2.86416
4.96475 8.74691
10.3592 8.18751
6.59139 7.42668
0.619526 2.82296
1.87445 6.90695
0.622578 3.39946
1.6895 7.53227
3.61278 5.56139
1.61565 1.80059
4.63271 9.53215
19.3915 2.4134
1.42216 2.59621
4.58693 4.99588
4.81216 9.53612
14.6483 9.64599
14.5091 9.28831
16.0588 9.08994
2.18696 4.30311
11.6282 9.35789
9.09635 9.1467
19.8053 4.50423
17.9077 8.43654
19.3115 5.1207
1.18473 3.70861
0.773949 3.06558
10.3519 8.18842
7.22007 6.7803
17.7453 7.60735
3.82092 5.8504
6.72018 8.2107
0.845973 1.78869
10.1053 8.44722
0.128788 6.19251
9.36064 8.73562
15.1042 8.65017
2.88949 7.54387
16.1351 8.96756
13.0058 9.53429
19.0002 9.50804
4.81826 8.25404
1.65899 2.63039
8.14234 7.94427
1.12369 8.52962
17.9772 9.64507
18.0358 4.45265
4.92569 5.27604
7.28477 6.26606
11.9077 9.33256
17.7245 5.51042
2.09296 5.39415
2.3603 3.48155
8.55556 9.80407
7.98669 7.72393
17.7252 9.89532
19.4794 3.89294
15.6572 9.46745
2.63741 9.1464
0.469375 5.7741
1.69195 8.85372
10.4184 7.49962
5.75945 5.33189
5.61968 4.04523
3.38572 7.67205
18.037 3.98083
1.59734 5.70269
0.0671407 2.15339
11.807 9.54711
16.2529 7.70104
19.9091 1.18046
1.97699 8.46248
16.5459 8.37245
0.476699 9.27915
0.325327 9.56542
3.97839 7.44713
8.02454 7.11661
19.1095 1.53417
18.1524 6.92068
8.47743 7.9458
0.374767 7.33238
5.61235 7.25242
6.15131 4.74349
17.2161 9.41008
7.6046 9.96551
4.30738 6.89169
7.52586 9.90936
3.45347 7.35527
1.60222 5.57787
19.5221 1.5244
2.51961 7.33055
6.66646 6.0567
1.13956 9.34568
19.9469 0.522172
7.55882 9.13266
6.40645 9.76592
9.12564 6.77053
3.41258 8.40144
0.373547 3.41227
0.811792 7.16544
0.00793481 2.02643
10.0894 7.77337
2.57027 6.03412
5.50615 8.5403
4.68642 4.33912
19.2029 8.29493
18.4069 3.66741
3.60057 4.28602
2.38655 5.8861
19.7327 8.0633
10.2475 7.79107
6.5041 6.96219
8.81191 8.45454
0.0286874 0.638752
2.49458 3.04361
1.26408 6.4507
5.15336 7.94
6.20319 6.14124
19.2138 1.98187
19.9481 5.34715
4.14563 5.67888
3.10556 4.72823
19.6063 3.31858
4.13953 5.0856
3.48033 9.13785
12.7537 9.60753
1.83355 2.25501
1.44475 5.85894
19.7681 1.35655
9.50285 7.31376
19.8645 2.8544
3.34422 7.71264
2.72713 2.33467
1.2946 8.17804
1.60772 2.08411
16.0558 7.77184
0.0592059 1.14505
4.11267 7.7749
18.2098 9.24375
3.65429 6.1449
12.2459 9.42381
1.40873 2.22999
0.850246 5.70208
5.2205 9.07376
16.0344 8.68831
15.2098 8.511
18.7164 8.73806
18.507 6.79861
2.6606 2.85806
4.69985 7.09861
19.9731 6.82058
16.4226 9.44304
0.554827 8.84732
1.85492 3.28623
19.0167 8.65627
3.68847 9.6646
4.39222 7.669
11.8125 9.5529
9.35881 8.49635
1.04434 6.78884
5.71001 7.00308
0.0305185 1.69408
16.5087 7.55058
3.90149 5.81133
0.749535 2.30873
0.356456 6.42293
3.99182 3.56731
15.6102 7.54906
1.51311 8.50093
5.33952 7.58965
7.29698 6.40065
0.767846 3.2139
1.77374 2.86996
5.37492 9.45708
18.6993 8.44844
7.43553 7.00552
0.0805689 8.11518
18.2073 7.17643
5.20768 4.02936
1.17557 3.61644
15.1292 9.111
4.48012 7.60765
16.1071 9.62615
7.03513 8.99808
18.6651 2.30689
6.29597 5.40574
9.61516 9.18668
3.72448 3.64574
4.80911 7.64183
1.72185 8.99716
4.90555 9.76043
0.470595 3.18522
14.7783 8.77987
7.62413 7.13187
18.479 5.26963
8.65261 7.32933
4.6382 4.98642
19.9774 1.36692
16.9341 5.19547
1.45329 2.58126
19.7382 9.85717
3.30576 7.31407
19.8102 6.74581
8.90591 7.92047
3.4608 8.34223
14.6892 9.935
0.0964385 1.02939
3.09397 9.54588
9.72442 9.0463
7.45506 7.67449
17.1862 8.12799
18.7695 5.73962
18.2153 4.5793
1.28056 2.69845
15.5742 7.77184
19.9036 8.3517
4.76333 6.05243
4.87869 9.97314
7.98364 6.93564
19.212 3.60881
18.7201 2.45643
1.4832 2.2779
3.84899 8.59279
0.518815 1.70446
17.3046 7.10044
18.93 7.49992
3.76782 3.83099
17.5658 4.64949
1.84698 1.49113
4.31532 3.3784
9.05118 7.8106
17.5414 9.83276
18.8122 2.34565
7.20115 8.30073
4.43922 6.14216
19.2016 5.82659
19.4378 9.8648
19.5264 1.38005
1.26652 1.43437
18.0993 8.42402
14.9174 9.08933
4.72793 9.9295
8.79055 6.52028
2.65694 3.33964
4.08582 3.57311
1.3245 2.3954
17.4841 6.75924
2.90963 6.37471
18.4356 7.76849
1.59612 2.20099
3.80322 9.91394
11.3694 8.76614
0.964385 0.781884
7.32078 7.04764
9.23307 8.2989
18.0084 8.24793
3.17759 7.89575
10.7028 9.24009
19.4543 1.57109
16.5899 8.04163
2.45125 4.597
5.88031 4.85946
17.5433 8.47072
17.9089 9.85717
3.43883 7.23136
3.0726 6.37898
16.9604 7.96869
0.185553 3.05734
13.0815 9.9588
1.20853 2.43599
19.5471 7.4453
10.0369 7.93085
4.22254 9.06491
4.85061 4.42183
5.94867 6.36158
19.2364 1.61962
0.977813 1.98645
15.1744 9.56877
4.22376 5.78997
3.54015 7.26981
7.18711 8.46522
7.37938 9.21659
19.718 7.93451
4.84268 9.05362
19.8712 8.75973
19.9945 7.06503
2.96884 7.54479
19.3329 7.93664
0.01648 7.58934
4.04187 4.67879
2.83761 4.3379
18.6438 8.67
2.91818 5.05295
8.84426 9.18516
11.2857 9.82696
4.65468 8.57204
16.6399 8.84091
18.9099 5.49333
18.8665 9.50835
8.82962 6.85263
17.1502 8.57082
19.3548 7.97357
5.72832 5.5269
9.27458 8.72036
0.986969 9.95209
14.7264 9.70153
2.92734 8.39473
2.69173 9.71191
5.20035 6.04694
12.3246 9.07376
19.7021 6.43117
6.69027 9.30296
15.9075 9.47142
6.80319 6.91641
12.8922 9.74242
15.8605 9.54344
19.9133 6.60634
15.8177 7.16361
4.10535 8.86319
5.08438 9.96094
0.986358 3.08908
0.65981 9.47264
18.7945 8.75515
1.65227 8.47621
19.9274 7.16544
1.28422 9.74548
8.98892 7.09311
17.1337 5.45427
15.1024 9.82482
15.3508 9.77294
5.08805 4.00647
5.19242 6.0448
9.11832 8.27876
19.7772 1.98523
0.0909452 7.00522
3.45164 2.566
3.30515 7.24265
16.4702 7.52709
17.5927 6.6747
6.83859 5.76586
16.4025 6.19556
0.269784 8.07855
2.87545 2.59438
0.963775 4.79263
6.86056 9.98779
5.83514 9.46318
18.8031 9.11863
3.19834 3.57189
2.94687 5.11338
1.49724 3.41105
8.0398 9.50682
5.32548 8.29737
3.25266 7.4398
1.32572 5.10422
1.92267 3.63414
3.2606 5.61083
4.26954 4.61501
1.23234 6.96188
4.10291 4.92538
0.111698 4.27351
0.117191 1.94464
8.84304 9.12076
4.01685 4.27961
18.236 6.5688
12.28 9.20774
19.5471 4.07544
18.1561 7.49809
16.0863 8.06818
1.55889 5.98132
0.570696 2.89315
6.97226 7.97113
2.8431 7.67083
7.64122 8.11731
19.3597 8.56319
6.16474 5.61998
9.13724 7.42759
18.1555 3.25724
2.59041 5.97156
1.1652 7.87164
8.83084 9.99817
2.54707 7.37571
4.57106 3.89813
19.3414 8.00104
0.0909452 0.364391
6.24042 8.84793
3.44676 6.73635
1.58757 2.44118
19.2987 9.19858
4.32814 9.50285
0.80813 6.86087
3.82946 6.06311
17.1801 5.28947
19.5331 5.35997
5.23942 7.48589
3.84411 7.85394
16.6149 9.28465
6.17145 5.24827
3.5371 7.06595
19.9109 9.88006
7.5985 8.27937
16.9994 5.38865
2.96152 9.69756
0.498672 3.94024
17.9431 4.13678
14.3107 9.68017
1.98798 4.5027
8.55861 8.03583
18.1561 7.93603
8.73806 9.30479
15.2477 8.52138
1.44353 5.58641
6.30573 9.30296
2.43233 5.67186
7.65038 7.59301
4.51125 4.58541
16.8859 9.94873
4.43495 8.7994
18.5205 3.13059
3.78918 5.72436
10.206 9.30906
12.5938 9.81658
0.819117 9.25108
17.6006 5.41002
19.986 4.3907
10.6326 8.06452
18.421 3.82824
4.25672 6.79678
1.98981 8.06543
0.0830103 3.0018
5.51592 8.85922
12.2428 9.25352
1.53081 7.46513
6.53462 6.37532
7.29881 6.35151
18.5314 7.40806
7.97388 6.4391
4.76577 5.05478
18.6273 3.36192
19.0832 3.22428
17.1642 6.94113
7.83654 5.92181
1.43498 8.37794
18.2153 7.2808
17.4548 8.31294
4.74807 6.55446
6.93319 5.59679
9.76897 9.82879
0.93997 6.51418
5.79119 9.87548
6.17756 5.73901
9.80499 8.17469
6.54988 8.76125
6.08112 5.65874
18.3697 7.89422
12.5016 9.17692
16.397 7.67113
2.06977 5.03067
7.86096 7.74865
19.3805 5.45213
0.303964 6.54347
6.67989 7.16178
3.37901 9.24406
1.63823 5.42344
4.96536 7.10379
11.2076 8.73135
2.62581 9.1348
19.1803 9.60387
19.8883 1.39225
3.90149 4.36811
6.85385 6.55049
7.15659 6.40034
0.438856 7.91559
8.28333 9.53185
2.55806 4.09803
10.3403 8.08466
12.2971 9.54772
5.90228 4.35957
18.1262 9.04141
18.4387 6.21387
3.88195 9.20988
15.4625 7.73034
10.9519 8.35963
16.328 7.26829
9.54985 6.84652
1.10599 9.25291
19.8773 3.79315
6.23859 5.26231
18.2806 3.89904
2.07709 6.59749
0.623188 9.02554
10.4453 8.88882
16.5825 7.44438
0.709861 6.50533
9.7763 8.78384
0.383312 9.60326
4.87991 4.47798
5.262 8.12006
19.8779 8.27509
1.89032 7.72454
18.5864 7.75262
1.05411 3.03049
2.13935 5.39659
2.47993 2.25227
0.289926 1.88574
5.92059 6.52455
2.7485 3.49773
17.3821 8.23939
19.5025 3.1196
18.3587 7.87225
0.161748 6.88772
2.00751 5.30442
0.0225837 7.57286
1.63274 8.84884
7.44896 6.47053
16.0472 9.31181
6.34968 8.57753
6.9863 9.2581
7.5631 9.69207
9.15738 9.07987
3.34178 4.18561
2.72652 3.98755
11.8961 8.61782
0.292978 3.40709
1.10599 9.68078
3.22092 7.19413
6.77938 9.76867
18.6425 8.83023
1.86529 6.21418
14.5695 9.47478
6.51509 6.17847
5.82781 7.78008
16.0564 8.8348
10.604 8.00806
0.910062 9.40306
19.8865 8.25861
3.05368 8.19636
19.5001 7.72485
17.8698 5.77532
2.44148 9.84832
10.9482 9.86908
0.958892 9.42625
0.985137 6.24165
2.36091 7.24357
18.3819 7.83654
17.4908 9.55992
2.24189 6.77694
1.37638 8.55983
8.81314 8.65261
5.92853 4.2906
3.18247 6.74184
3.48888 7.30399
3.83129 8.4695
4.8732 5.67949
1.66448 5.00748
0.894803 6.2981
18.0535 4.626
8.30226 9.31669
2.02521 5.26048
17.6666 7.57775
5.97919 9.55199
6.65792 5.38194
6.45466 6.39149
0.542009 9.59105
1.30375 5.85284
7.53319 8.47468
0.859401 3.68633
0.360118 5.24369
2.82357 8.84762
7.35069 7.91803
19.4024 7.42637
17.2106 8.11304
19.1797 3.76659
19.3896 2.03955
11.536 9.26115
1.15421 3.22672
9.22697 6.8627
0.446181 9.3466
18.2482 7.50511
7.89819 7.93237
9.60967 7.94702
0.508438 5.91784
19.0258 5.73687
17.2765 7.89697
1.98553 2.61879
18.8165 5.81225
7.17856 7.23655
2.99387 2.22633
7.81579 9.14609
17.34 7.52281
6.54744 9.25657
19.8376 3.24961
11.843 9.43266
11.5397 8.39564
5.03739 9.98535
3.73424 8.61782
2.06793 6.75039
15.2983 8.98862
6.65181 8.85372
1.65227 1.71575
8.04468 8.21192
16.8242 9.94201
19.928 1.90863
18.1652 5.69842
4.5381 5.06546
1.88971 8.04559
3.89599 9.93896
10.1804 9.4998
19.7595 5.15671
1.28483 9.51933
0.853298 4.67452
7.03146 8.62026
16.6088 8.43623
6.18366 5.69384
19.5068 3.00821
17.7764 7.4041
0.325938 7.87744
18.2281 8.88333
3.47179 8.10175
6.05426 5.14298
8.66115 6.45039
18.6645 2.42103
18.2727 7.75475
1.97577 4.3376
5.93341 7.54387
17.5115 5.42314
8.22962 8.14295
4.38002 7.3336
16.0234 8.76247
19.6582 6.64693
2.42378 2.24067
1.283 8.99991
3.03659 3.01553
5.43474 7.77032
0.878933 6.53096
0.460219 7.71874
1.94769 4.60952
2.62947 2.50954
17.3644 8.29554
19.4403 9.01975
3.43699 6.5688
7.90551 8.66817
1.81402 9.07468
5.89373 7.83197
2.51473 8.33003
4.27625 7.18406
4.3733 6.61763
0.864895 6.3918
10.2481 7.62902
0.307627 2.32948
18.905 8.8641
19.4757 6.2743
6.80441 5.06149
16.2664 7.23228
1.81463 3.46202
5.37248 5.84826
8.72219 8.3169
3.72875 6.17512
18.7915 6.37135
6.27155 7.6458
0.597552 2.34931
17.4908 7.79168
17.5329 7.26066
18.0004 4.27656
0.416883 8.4048
2.89926 2.39845
0.390637 0.942717
7.10044 5.45946
6.23737 6.6747
3.85693 9.43113
1.0303 6.65731
18.1182 8.78231
8.25831 9.12412
4.55336 9.67315
4.8616 6.76504
7.02292 7.26218
7.43492 5.72924
5.30045 9.0875
8.04834 8.54976
3.28013 7.73583
8.48659 7.5631
9.064 8.44142
0.926542 3.55296
1.20121 4.15418
6.92648 8.45515
2.47932 5.04868
4.50514 6.18213
0.06592 0.58565
5.78204 5.27207
3.3552 2.4955
5.80462 9.20804
4.17676 9.20286
0.592059 2.83242
19.1009 9.38169
19.6857 8.25861
19.248 2.65755
18.4912 5.45
9.40153 8.91812
1.97394 8.91079
0.580462 3.52489
2.6014 3.28227
6.33015 5.77532
5.18693 6.25202
2.05023 2.2956
8.55983 9.82086
1.66326 4.86373
2.64351 2.68929
6.87582 6.5685
1.72002 1.5418
18.9947 7.67632
7.19932 5.9209
0.31373 3.22031
18.4027 4.00372
3.1782 7.16483
0.448012 3.50841
17.636 5.86322
0.578631 2.04535
17.6617 7.71783
18.5412 7.75719
8.99747 7.76177
4.46303 6.88101
2.79794 2.57118
3.87219 3.37535
1.84027 6.30757
0.509049 0.562761
1.5247 9.0698
2.36763 5.5739
3.15317 5.69597
2.16376 1.90039
0.552385 7.08945
2.42256 8.22474
9.72198 9.47813
18.0084 8.63094
2.12836 9.58769
16.1705 7.63237
0.476699 1.77953
18.9288 8.32972
8.89615 7.5341
0.394299 2.70943
19.7461 0.664388
17.3125 7.0745
8.76553 7.93695
4.38307 7.66015
8.7112 9.58098
19.2065 4.94339
2.50008 3.99365
19.6582 7.95251
1.35929 2.56294
8.01416 8.68099
3.53465 9.51903
17.517 9.65575
18.8269 9.16288
4.11267 3.34666
1.72369 2.22785
18.1524 8.26441
18.7957 9.84039
18.7237 6.6747
2.86508 2.12195
3.31797 9.76684
2.35176 2.28523
4.03699 6.38417
18.6889 7.03391
5.25224 4.64156
17.7941 8.71456
19.6277 0.781274
3.58715 8.81466
1.67241 4.0495
4.04309 8.00592
4.82498 3.87646
17.0843 5.73778
5.04593 5.06973
2.35664 4.61074
5.8327 5.44725
1.48198 5.51042
18.2531 7.9519
16.1461 9.71892
10.6699 9.61425
0.0561541 4.12397
0.549333 9.45799
16.9018 9.16623
9.02554 6.86941
0.37904 3.10404
2.08563 2.2129
7.18284 7.77245
9.64995 6.94998
11.1386 9.4528
19.1992 6.01062
9.82574 9.36949
0.00793481 0.203864
0.260628 1.20731
1.68096 9.07743
1.82928 1.98431
1.96966 2.88766
17.3949 5.16678
1.16459 4.10413
3.46263 5.88763
2.85409 7.88598
18.7664 9.68535
5.47563 8.51527
1.88482 5.6856
8.1814 6.54012
5.0618 8.19025
8.74966 9.16013
5.36027 7.84967
17.0995 6.74612
19.01 9.47386
17.9369 4.87289
2.42988 3.3552
16.8596 8.73684
12.3618 8.88333
0.552995 8.78231
8.17469 8.31935
1.80548 4.29334
8.82168 8.00989
11.7997 9.54375
3.09946 7.08518
19.4378 7.39463
16.6173 6.56667
2.67403 7.47826
0.983306 2.39143
0.254524 9.01181
7.77795 6.24287
16.9872 7.99982
6.24653 4.57503
3.01218 6.59444
18.9221 4.13953
18.6395 3.5078
